id,product_id,robot_id,warehouse_id,current_zone,current_row,current_shelf,name,category,article,stock,min_stock,optimal_stock,status,created_at
ih_d1e53905,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,392,32,494,ok,2025-06-24T17:10:00+00:00
ih_1d3f6181,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,402,32,494,ok,2025-06-25T18:49:00+00:00
ih_11f3704d,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,402,32,494,ok,2025-06-26T14:04:00+00:00
ih_338365f3,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,396,32,494,ok,2025-06-27T12:20:00+00:00
ih_355059d0,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,391,32,494,ok,2025-06-28T03:42:00+00:00
ih_13a4a9c8,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,390,32,494,ok,2025-06-29T08:19:00+00:00
ih_10662c73,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,386,32,494,ok,2025-06-30T04:25:00+00:00
ih_190c8d10,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,391,32,494,ok,2025-07-01T12:37:00+00:00
ih_71da586e,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,388,32,494,ok,2025-07-02T21:20:00+00:00
ih_833190b5,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,387,32,494,ok,2025-07-03T01:12:00+00:00
ih_d44dc99f,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,397,32,494,ok,2025-07-04T17:33:00+00:00
ih_33f86600,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,398,32,494,ok,2025-07-05T17:31:00+00:00
ih_c00748d8,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,400,32,494,ok,2025-07-06T09:23:00+00:00
ih_1f275da0,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,400,32,494,ok,2025-07-07T21:33:00+00:00
ih_75e9e170,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,390,32,494,ok,2025-07-08T09:06:00+00:00
ih_84d9cf12,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,390,32,494,ok,2025-07-09T13:53:00+00:00
ih_49211f35,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,386,32,494,ok,2025-07-10T09:30:00+00:00
ih_e02428e8,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,389,32,494,ok,2025-07-11T22:57:00+00:00
ih_e0589140,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,389,32,494,ok,2025-07-12T18:08:00+00:00
ih_1728eb45,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,389,32,494,ok,2025-07-13T17:07:00+00:00
ih_3b34c42b,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,387,32,494,ok,2025-07-14T05:36:00+00:00
ih_9cd34756,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,391,32,494,ok,2025-07-15T06:09:00+00:00
ih_ea5e516b,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,392,32,494,ok,2025-07-16T15:27:00+00:00
ih_d927dfff,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,393,32,494,ok,2025-07-17T21:54:00+00:00
ih_2da62846,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,395,32,494,ok,2025-07-18T09:39:00+00:00
ih_370b32ea,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,398,32,494,ok,2025-07-19T15:10:00+00:00
ih_5e5d0fbd,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,394,32,494,ok,2025-07-20T08:07:00+00:00
ih_3b344a88,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,400,32,494,ok,2025-07-21T22:44:00+00:00
ih_5caec674,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,402,32,494,ok,2025-07-22T00:05:00+00:00
ih_e6c68f14,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,408,32,494,ok,2025-07-23T03:30:00+00:00
ih_a97495b0,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,408,32,494,ok,2025-07-24T14:05:00+00:00
ih_c574c70a,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,408,32,494,ok,2025-07-25T17:23:00+00:00
ih_e1e17323,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,406,32,494,ok,2025-07-26T22:41:00+00:00
ih_45902fbb,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,400,32,494,ok,2025-07-27T15:08:00+00:00
ih_ca848c1e,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,408,32,494,ok,2025-07-28T04:11:00+00:00
ih_2a00e599,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,407,32,494,ok,2025-07-29T16:44:00+00:00
ih_856a2153,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,405,32,494,ok,2025-07-30T04:46:00+00:00
ih_477eaa2c,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,409,32,494,ok,2025-07-31T14:33:00+00:00
ih_d7b96e41,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,417,32,494,ok,2025-08-01T19:19:00+00:00
ih_b839a6bd,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,417,32,494,ok,2025-08-02T03:10:00+00:00
ih_619391ae,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,432,32,494,ok,2025-08-03T03:17:00+00:00
ih_0f13403e,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,433,32,494,ok,2025-08-04T22:25:00+00:00
ih_326bf326,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,441,32,494,ok,2025-08-05T14:51:00+00:00
ih_714dfd03,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,440,32,494,ok,2025-08-06T16:04:00+00:00
ih_992e1444,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,445,32,494,ok,2025-08-07T17:39:00+00:00
ih_039bd389,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,449,32,494,ok,2025-08-08T05:44:00+00:00
ih_3f6e80da,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,444,32,494,ok,2025-08-09T22:00:00+00:00
ih_d406995d,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,443,32,494,ok,2025-08-10T07:20:00+00:00
ih_bd1d2f22,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,445,32,494,ok,2025-08-11T22:51:00+00:00
ih_5ac2a6b9,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,449,32,494,ok,2025-08-12T12:16:00+00:00
ih_c228d3eb,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,452,32,494,ok,2025-08-13T15:17:00+00:00
ih_7558bac9,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,453,32,494,ok,2025-08-14T12:57:00+00:00
ih_0f3fd3e5,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,449,32,494,ok,2025-08-15T20:20:00+00:00
ih_809faf1a,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,453,32,494,ok,2025-08-16T10:40:00+00:00
ih_a542ec34,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,452,32,494,ok,2025-08-17T06:27:00+00:00
ih_d6d71bdd,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,450,32,494,ok,2025-08-18T17:18:00+00:00
ih_dde9a82e,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,460,32,494,ok,2025-08-19T12:12:00+00:00
ih_2737320d,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,459,32,494,ok,2025-08-20T09:44:00+00:00
ih_5ff5aa46,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,467,32,494,ok,2025-08-21T22:50:00+00:00
ih_b2658ac7,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,474,32,494,ok,2025-08-22T16:46:00+00:00
ih_7a2393b8,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,478,32,494,ok,2025-08-23T00:50:00+00:00
ih_04956540,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,481,32,494,ok,2025-08-24T02:43:00+00:00
ih_e4a5c140,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,485,32,494,ok,2025-08-25T02:44:00+00:00
ih_9c82958b,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,488,32,494,ok,2025-08-26T14:52:00+00:00
ih_1d332483,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,480,32,494,ok,2025-08-27T17:55:00+00:00
ih_18adfcab,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,478,32,494,ok,2025-08-28T21:14:00+00:00
ih_be3c6bf4,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,481,32,494,ok,2025-08-29T05:46:00+00:00
ih_aa51a4c0,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,488,32,494,ok,2025-08-30T20:11:00+00:00
ih_3f1be180,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,492,32,494,ok,2025-08-31T02:24:00+00:00
ih_18668b0f,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,499,32,494,ok,2025-09-01T00:53:00+00:00
ih_b32fba54,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,502,32,494,ok,2025-09-02T05:42:00+00:00
ih_50ed1017,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,510,32,494,ok,2025-09-03T09:01:00+00:00
ih_bcd8594c,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,508,32,494,ok,2025-09-04T21:56:00+00:00
ih_cb17ae3e,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,514,32,494,ok,2025-09-05T04:21:00+00:00
ih_bb865687,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,513,32,494,ok,2025-09-06T20:53:00+00:00
ih_c4126f81,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,516,32,494,ok,2025-09-07T02:34:00+00:00
ih_a7fce446,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,507,32,494,ok,2025-09-08T07:06:00+00:00
ih_2cc8410b,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,503,32,494,ok,2025-09-09T00:28:00+00:00
ih_2a5d0951,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,499,32,494,ok,2025-09-10T15:27:00+00:00
ih_e4d91427,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,499,32,494,ok,2025-09-11T20:40:00+00:00
ih_eb34c332,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,501,32,494,ok,2025-09-12T04:52:00+00:00
ih_c1473804,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,504,32,494,ok,2025-09-13T04:32:00+00:00
ih_a2d99325,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,499,32,494,ok,2025-09-14T12:25:00+00:00
ih_d651fa47,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,496,32,494,ok,2025-09-15T01:52:00+00:00
ih_b689918e,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,496,32,494,ok,2025-09-16T22:30:00+00:00
ih_4c2846a4,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,498,32,494,ok,2025-09-17T15:10:00+00:00
ih_a6c147c5,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,502,32,494,ok,2025-09-18T00:38:00+00:00
ih_e60ff99b,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,504,32,494,ok,2025-09-19T21:44:00+00:00
ih_978d3756,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,504,32,494,ok,2025-09-20T14:49:00+00:00
ih_ecbbf413,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,498,32,494,ok,2025-09-21T10:38:00+00:00
ih_651c07b6,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,503,32,494,ok,2025-09-22T18:37:00+00:00
ih_048e42cf,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,503,32,494,ok,2025-09-23T16:41:00+00:00
ih_1d3aa626,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,499,32,494,ok,2025-09-24T19:21:00+00:00
ih_c5260517,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,496,32,494,ok,2025-09-25T18:10:00+00:00
ih_451d5929,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,492,32,494,ok,2025-09-26T01:02:00+00:00
ih_a681669c,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,499,32,494,ok,2025-09-27T04:07:00+00:00
ih_f9101d27,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,499,32,494,ok,2025-09-28T00:14:00+00:00
ih_80f6f6f7,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,506,32,494,ok,2025-09-29T04:52:00+00:00
ih_10a7839a,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,506,32,494,ok,2025-09-30T19:54:00+00:00
ih_a720508a,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,499,32,494,ok,2025-10-01T09:47:00+00:00
ih_85f4e988,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,507,32,494,ok,2025-10-02T07:17:00+00:00
ih_0f77f940,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,501,32,494,ok,2025-10-03T10:29:00+00:00
ih_6d67fb56,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,495,32,494,ok,2025-10-04T08:09:00+00:00
ih_c7cafd6d,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,495,32,494,ok,2025-10-05T06:25:00+00:00
ih_6633ca90,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,495,32,494,ok,2025-10-06T17:18:00+00:00
ih_1aace25c,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,495,32,494,ok,2025-10-07T16:41:00+00:00
ih_c275cf2a,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,509,32,494,ok,2025-10-08T12:43:00+00:00
ih_84f59cd1,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,506,32,494,ok,2025-10-09T14:50:00+00:00
ih_a4fec76e,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,505,32,494,ok,2025-10-10T02:14:00+00:00
ih_7861a431,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,502,32,494,ok,2025-10-11T09:46:00+00:00
ih_be1b0ec1,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,503,32,494,ok,2025-10-12T04:19:00+00:00
ih_bb4f80ab,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,517,32,494,ok,2025-10-13T06:29:00+00:00
ih_2476523d,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,517,32,494,ok,2025-10-14T12:00:00+00:00
ih_82054761,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,512,32,494,ok,2025-10-15T11:56:00+00:00
ih_42976294,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,514,32,494,ok,2025-10-16T12:19:00+00:00
ih_b96b0413,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,514,32,494,ok,2025-10-17T22:38:00+00:00
ih_b9050d03,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,507,32,494,ok,2025-10-18T18:22:00+00:00
ih_cdd5e015,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,510,32,494,ok,2025-10-19T01:46:00+00:00
ih_dadac357,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,508,32,494,ok,2025-10-20T01:03:00+00:00
ih_eaaae99f,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,512,32,494,ok,2025-10-21T00:05:00+00:00
ih_848b1b8b,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,514,32,494,ok,2025-10-22T08:55:00+00:00
ih_847f35eb,beddec1c-78b4-46b5-90dd-a1bf6a54c887,,78b74b5c-e459-4f23-b196-79e2b104375d,13,49,1,Synth Product 86,Electronics,ART-438723,517,32,494,ok,2025-10-23T06:58:00+00:00
